attendance,assignment,quiz,midsem,engagement,risk
97,41,74,37,70.66666666666667,1
63,73,97,42,77.66666666666667,0
59,62,75,25,65.33333333333333,1
76,42,23,72,47.0,1
43,55,67,61,55.0,1
67,50,36,85,51.0,1
83,57,55,49,65.0,0
59,77,89,28,75.0,1
99,69,99,61,89.0,0
63,95,57,53,71.66666666666667,0
89,52,81,59,74.0,0
88,77,67,36,77.33333333333333,0
90,31,29,48,50.0,1
71,49,55,69,58.333333333333336,1
80,88,48,95,72.0,0
75,75,97,68,82.33333333333333,0
97,32,23,92,50.666666666666664,1
92,84,63,80,79.66666666666667,0
73,41,75,65,63.0,1
75,69,61,65,68.33333333333333,0
41,95,32,36,56.0,1
54,45,65,85,54.666666666666664,1
73,63,52,24,62.666666666666664,0
75,73,40,73,62.666666666666664,0
45,35,99,35,59.666666666666664,1
78,93,98,26,89.66666666666667,0
81,51,76,27,69.33333333333333,0
90,47,88,91,75.0,1
90,41,89,57,73.33333333333333,1
97,81,86,73,88.0,0
93,80,67,95,80.0,0
51,77,95,34,74.33333333333333,1
42,48,52,69,47.333333333333336,1
84,35,55,75,58.0,1
57,56,52,28,55.0,1
79,82,50,27,70.33333333333333,0
60,77,40,38,59.0,0
54,36,46,70,45.333333333333336,1
72,88,91,91,83.66666666666667,0
74,98,81,76,84.33333333333333,0
65,40,45,87,50.0,1
47,44,85,50,58.666666666666664,1
75,93,31,22,66.33333333333333,1
87,32,41,62,53.333333333333336,1
69,98,36,48,67.66666666666667,1
62,52,26,29,46.666666666666664,1
81,82,87,31,83.33333333333333,0
83,66,56,65,68.33333333333333,0
53,38,57,49,49.333333333333336,1
53,44,30,51,42.333333333333336,1
41,32,20,92,31.0,1
94,99,44,66,79.0,0
76,46,61,82,61.0,1
44,55,71,45,56.666666666666664,1
77,50,43,22,56.666666666666664,0
84,50,72,42,68.66666666666667,0
80,40,75,94,65.0,1
93,67,82,93,80.66666666666667,0
99,64,27,69,63.333333333333336,1
86,43,78,55,69.0,1
53,43,64,32,53.333333333333336,1
95,39,46,48,60.0,1
78,41,71,57,63.333333333333336,1
64,67,37,96,56.0,1
59,63,35,24,52.333333333333336,1
41,70,85,39,65.33333333333333,1
78,39,24,97,47.0,1
45,46,22,33,37.666666666666664,1
56,46,99,27,67.0,1
98,96,89,67,94.33333333333333,0
64,91,26,32,60.333333333333336,1
96,30,69,43,65.0,1
67,41,33,98,47.0,1
41,33,57,84,43.666666666666664,1
74,71,98,53,81.0,0
76,42,66,70,61.333333333333336,1
44,33,52,22,43.0,1
40,98,62,97,66.66666666666667,1
79,48,48,77,58.333333333333336,1
51,31,76,91,52.666666666666664,1
95,41,24,74,53.333333333333336,1
75,35,79,99,63.0,1
84,37,89,61,70.0,1
62,80,21,40,54.333333333333336,1
86,40,89,29,71.66666666666667,1
70,92,62,76,74.66666666666667,0
50,86,23,44,53.0,1
49,41,75,75,55.0,1
42,31,78,57,50.333333333333336,1
93,37,28,80,52.666666666666664,1
53,40,22,66,38.333333333333336,1
55,82,67,73,68.0,1
49,39,62,65,50.0,1
68,37,20,87,41.666666666666664,1
49,65,76,23,63.333333333333336,1
51,43,72,85,55.333333333333336,1
69,83,35,62,62.333333333333336,1
80,50,70,81,66.66666666666667,0
40,79,94,23,71.0,1
44,68,74,84,62.0,1
59,49,20,81,42.666666666666664,1
47,36,47,21,43.333333333333336,1
82,38,72,28,64.0,1
51,30,77,76,52.666666666666664,1
40,55,92,64,62.333333333333336,1
96,67,79,37,80.66666666666667,0
93,67,78,67,79.33333333333333,0
59,90,41,61,63.333333333333336,1
67,73,27,60,55.666666666666664,1
96,73,68,94,79.0,0
82,91,61,77,78.0,0
76,35,46,61,52.333333333333336,1
86,46,58,54,63.333333333333336,1
76,80,44,57,66.66666666666667,0
51,67,57,86,58.333333333333336,1
76,53,43,60,57.333333333333336,0
88,80,43,69,70.33333333333333,0
88,39,79,91,68.66666666666667,1
95,50,69,98,71.33333333333333,0
83,99,85,64,89.0,0
95,86,33,90,71.33333333333333,1
67,68,72,38,69.0,0
86,62,51,36,66.33333333333333,0
54,88,67,84,69.66666666666667,1
45,47,58,96,50.0,1
83,85,59,75,75.66666666666667,0
98,86,61,60,81.66666666666667,0
59,77,96,61,77.33333333333333,1
89,71,95,25,85.0,0
53,56,27,88,45.333333333333336,1
41,81,98,94,73.33333333333333,1
48,71,45,92,54.666666666666664,1
76,61,31,59,56.0,1
59,55,62,60,58.666666666666664,1
65,54,70,28,63.0,0
68,52,82,27,67.33333333333333,0
40,86,68,63,64.66666666666667,1
94,81,46,77,73.66666666666667,0
74,60,28,86,54.0,1
45,93,58,32,65.33333333333333,1
76,62,84,38,74.0,0
92,31,90,68,71.0,1
98,47,90,99,78.33333333333333,1
44,76,26,97,48.666666666666664,1
72,62,91,49,75.0,0
88,64,99,85,83.66666666666667,0
90,80,86,96,85.33333333333333,0
53,47,29,78,43.0,1
51,59,90,72,66.66666666666667,1
81,73,72,71,75.33333333333333,0
59,82,76,50,72.33333333333333,1
92,39,46,34,59.0,1
89,81,73,39,81.0,0
63,78,23,24,54.666666666666664,1
98,40,42,26,60.0,1
82,95,67,37,81.33333333333333,0
73,87,61,75,73.66666666666667,0
64,65,22,94,50.333333333333336,1
89,62,22,64,57.666666666666664,1
68,76,47,47,63.666666666666664,0
96,42,82,69,73.33333333333333,1
78,69,50,21,65.66666666666667,0
70,97,29,87,65.33333333333333,1
95,71,68,96,78.0,0
86,48,40,43,58.0,1
82,48,72,67,67.33333333333333,1
89,87,95,64,90.33333333333333,0
62,52,73,77,62.333333333333336,0
83,83,76,55,80.66666666666667,0
77,94,39,21,70.0,1
59,41,68,37,56.0,1
62,53,26,68,47.0,1
84,63,48,27,65.0,0
91,82,67,77,80.0,0
55,37,32,34,41.333333333333336,1
89,47,22,36,52.666666666666664,1
81,86,21,42,62.666666666666664,1
99,34,35,85,56.0,1
94,55,25,89,58.0,1
47,59,64,46,56.666666666666664,1
89,83,90,56,87.33333333333333,0
60,42,24,68,42.0,1
40,58,75,83,57.666666666666664,1
94,32,90,53,72.0,1
47,87,51,37,61.666666666666664,1
68,31,68,83,55.666666666666664,1
71,57,32,93,53.333333333333336,1
77,31,49,63,52.333333333333336,1
44,36,44,36,41.333333333333336,1
86,55,79,78,73.33333333333333,0
61,45,78,32,61.333333333333336,1
86,52,47,71,61.666666666666664,0
73,69,77,79,73.0,0
40,89,39,61,56.0,1
94,61,53,83,69.33333333333333,0
94,44,24,85,54.0,1
65,42,79,53,62.0,1
82,34,62,90,59.333333333333336,1
49,81,76,83,68.66666666666667,1
69,70,76,52,71.66666666666667,0
89,82,94,31,88.33333333333333,0
57,79,73,95,69.66666666666667,1
56,44,64,38,54.666666666666664,1
65,36,56,28,52.333333333333336,1
47,69,67,93,61.0,1
86,57,73,36,72.0,0
79,61,67,69,69.0,0
88,44,25,58,52.333333333333336,1
51,99,53,60,67.66666666666667,1
66,94,82,29,80.66666666666667,0
47,33,97,31,59.0,1
64,40,67,98,57.0,1
85,55,42,34,60.666666666666664,0
43,90,32,47,55.0,1
72,66,66,23,68.0,0
40,52,63,55,51.666666666666664,1
58,69,51,84,59.333333333333336,1
70,52,45,66,55.666666666666664,0
55,45,72,58,57.333333333333336,1
53,90,33,57,58.666666666666664,1
92,97,71,63,86.66666666666667,0
87,60,55,70,67.33333333333333,0
44,82,27,45,51.0,1
80,54,59,55,64.33333333333333,0
65,73,41,88,59.666666666666664,0
67,41,35,20,47.666666666666664,1
41,38,79,72,52.666666666666664,1
89,41,79,25,69.66666666666667,1
45,98,29,56,57.333333333333336,1
48,83,44,21,58.333333333333336,1
72,83,50,88,68.33333333333333,0
80,57,40,60,59.0,0
64,85,52,70,67.0,0
87,98,50,66,78.33333333333333,0
52,87,40,32,59.666666666666664,1
48,71,55,95,58.0,1
92,67,84,88,81.0,0
52,97,23,85,57.333333333333336,1
70,82,87,78,79.66666666666667,0
80,62,23,87,55.0,1
50,85,28,78,54.333333333333336,1
43,80,49,29,57.333333333333336,1
73,72,64,32,69.66666666666667,0
77,44,23,21,48.0,1
85,67,88,34,80.0,0
43,44,42,65,43.0,1
77,34,35,76,48.666666666666664,1
58,83,41,29,60.666666666666664,1
45,80,91,41,72.0,1
73,39,67,98,59.666666666666664,1
57,41,81,96,59.666666666666664,1
52,33,79,27,54.666666666666664,1
80,47,99,40,75.33333333333333,1
62,65,24,41,50.333333333333336,1
58,54,99,64,70.33333333333333,1
84,65,26,59,58.333333333333336,1
50,96,70,41,72.0,1
40,38,84,49,54.0,1
63,90,28,81,60.333333333333336,1
93,82,64,92,79.66666666666667,0
46,47,66,64,53.0,1
64,72,86,54,74.0,0
60,64,43,61,55.666666666666664,0
54,92,29,24,58.333333333333336,1
40,33,92,46,55.0,1
51,70,96,89,72.33333333333333,1
97,74,67,81,79.33333333333333,0
46,79,54,51,59.666666666666664,1
54,57,73,27,61.333333333333336,1
60,71,90,37,73.66666666666667,0
58,98,35,97,63.666666666666664,1
99,30,72,34,67.0,1
68,68,59,45,65.0,0
64,46,39,72,49.666666666666664,1
72,64,88,63,74.66666666666667,0
88,75,64,51,75.66666666666667,0
71,71,25,47,55.666666666666664,1
88,68,88,58,81.33333333333333,0
74,78,68,51,73.33333333333333,0
83,91,58,96,77.33333333333333,0
77,67,21,98,55.0,1
65,52,58,37,58.333333333333336,0
50,51,40,89,47.0,1
74,33,59,30,55.333333333333336,1
47,78,73,51,66.0,1
85,88,31,39,68.0,1
53,97,56,59,68.66666666666667,1
49,31,57,27,45.666666666666664,1
41,78,34,54,51.0,1
85,60,26,88,57.0,1
48,69,97,97,71.33333333333333,1
42,77,69,40,62.666666666666664,1
60,80,84,43,74.66666666666667,0
65,72,86,36,74.33333333333333,0
47,84,63,37,64.66666666666667,1
87,78,50,31,71.66666666666667,0
41,86,62,35,63.0,1
45,44,96,23,61.666666666666664,1
67,56,67,53,63.333333333333336,0
92,97,80,65,89.66666666666667,0
68,93,94,94,85.0,0
65,59,29,96,51.0,1
64,65,48,50,59.0,0
51,96,67,44,71.33333333333333,1
44,78,81,93,67.66666666666667,1
73,84,32,43,63.0,1
87,85,63,84,78.33333333333333,0
76,97,66,44,79.66666666666667,0
54,73,83,47,70.0,1
83,60,72,55,71.66666666666667,0
75,87,96,25,86.0,0
54,82,95,85,77.0,1
82,52,63,86,65.66666666666667,0
87,57,47,91,63.666666666666664,0
62,45,21,67,42.666666666666664,1
45,66,76,89,62.333333333333336,1
85,50,76,97,70.33333333333333,0
89,46,53,86,62.666666666666664,1
83,66,77,67,75.33333333333333,0
98,48,71,84,72.33333333333333,1
82,59,48,63,63.0,0
84,74,54,82,70.66666666666667,0
60,47,94,65,67.0,1
62,91,67,38,73.33333333333333,0
82,65,52,83,66.33333333333333,0
94,81,94,92,89.66666666666667,0
55,48,92,90,65.0,1
86,73,97,69,85.33333333333333,0
92,36,28,82,52.0,1
99,73,67,60,79.66666666666667,0
54,97,86,26,79.0,1
64,63,55,28,60.666666666666664,0
75,95,90,23,86.66666666666667,0
50,98,63,68,70.33333333333333,1
90,84,79,95,84.33333333333333,0
54,39,82,25,58.333333333333336,1
43,71,24,40,46.0,1
60,70,95,34,75.0,0
52,98,59,86,69.66666666666667,1
61,39,38,85,46.0,1
58,39,66,75,54.333333333333336,1
73,89,84,87,82.0,0
53,80,86,51,73.0,1
43,50,37,85,43.333333333333336,1
87,37,69,48,64.33333333333333,1
92,94,49,85,78.33333333333333,0
91,59,85,53,78.33333333333333,0
85,78,24,46,62.333333333333336,1
66,38,61,79,55.0,1
68,46,24,58,46.0,1
86,98,69,63,84.33333333333333,0
67,87,77,55,77.0,0
74,86,98,38,86.0,0
47,91,27,64,55.0,1
55,81,50,40,62.0,1
81,90,31,42,67.33333333333333,1
75,69,40,46,61.333333333333336,0
69,67,81,91,72.33333333333333,0
57,72,52,38,60.333333333333336,1
41,92,45,60,59.333333333333336,1
88,48,59,45,65.0,1
52,79,84,47,71.66666666666667,1
43,62,78,83,61.0,1
65,42,34,87,47.0,1
64,91,20,99,58.333333333333336,1
69,72,30,70,57.0,1
50,78,74,93,67.33333333333333,1
46,65,21,67,44.0,1
70,39,84,29,64.33333333333333,1
83,35,63,92,60.333333333333336,1
49,86,35,58,56.666666666666664,1
78,30,41,38,49.666666666666664,1
52,87,37,83,58.666666666666664,1
70,50,66,38,62.0,0
46,85,49,95,60.0,1
95,49,29,81,57.666666666666664,1
88,83,77,32,82.66666666666667,0
81,54,81,44,72.0,0
81,57,99,61,79.0,0
95,34,25,58,51.333333333333336,1
75,50,86,49,70.33333333333333,0
59,47,60,24,55.333333333333336,1
43,76,62,37,60.333333333333336,1
93,99,96,40,96.0,0
46,86,37,69,56.333333333333336,1
93,48,77,25,72.66666666666667,1
40,94,79,69,71.0,1
83,32,46,99,53.666666666666664,1
95,71,87,85,84.33333333333333,0
84,50,41,20,58.333333333333336,0
81,69,43,76,64.33333333333333,0
86,96,59,49,80.33333333333333,0
98,54,93,77,81.66666666666667,0
52,84,85,71,73.66666666666667,1
94,81,59,56,78.0,0
61,73,25,67,53.0,1
93,85,37,20,71.66666666666667,1
60,84,49,38,64.33333333333333,0
61,99,40,65,66.66666666666667,0
67,95,81,86,81.0,0
48,48,29,21,41.666666666666664,1
65,36,32,75,44.333333333333336,1
48,92,95,36,78.33333333333333,1
54,71,28,98,51.0,1
49,71,87,41,69.0,1
63,88,58,46,69.66666666666667,0
97,49,43,74,63.0,1
96,46,53,51,65.0,1
81,56,80,79,72.33333333333333,0
47,76,60,47,61.0,1
63,31,24,47,39.333333333333336,1
55,92,98,93,81.66666666666667,1
88,91,69,44,82.66666666666667,0
65,48,23,97,45.333333333333336,1
66,46,70,45,60.666666666666664,1
76,98,71,94,81.66666666666667,0
43,68,58,90,56.333333333333336,1
89,68,27,36,61.333333333333336,1
63,65,64,26,64.0,0
58,69,47,75,58.0,1
75,74,46,83,65.0,0
99,33,84,39,72.0,1
78,54,53,57,61.666666666666664,0
49,98,81,94,76.0,1
64,59,81,77,68.0,0
57,97,57,35,70.33333333333333,1
58,58,45,70,53.666666666666664,1
75,97,43,46,71.66666666666667,0
49,80,58,70,62.333333333333336,1
72,53,40,94,55.0,0
94,43,66,35,67.66666666666667,1
89,98,67,79,84.66666666666667,0
44,47,32,95,41.0,1
86,71,22,59,59.666666666666664,1
88,86,51,86,75.0,0
74,41,54,21,56.333333333333336,1
83,46,38,67,55.666666666666664,1
73,59,33,71,55.0,1
72,52,67,43,63.666666666666664,0
94,30,87,97,70.33333333333333,1
60,61,64,21,61.666666666666664,0
56,38,38,84,44.0,1
61,44,83,39,62.666666666666664,1
87,57,85,53,76.33333333333333,0
76,53,98,60,75.66666666666667,0
54,89,85,60,76.0,1
74,64,94,94,77.33333333333333,0
67,56,64,42,62.333333333333336,0
46,49,93,57,62.666666666666664,1
71,94,86,63,83.66666666666667,0
50,78,88,86,72.0,1
49,30,22,81,33.666666666666664,1
48,39,57,31,48.0,1
53,76,96,49,75.0,1
52,88,61,84,67.0,1
96,91,59,60,82.0,0
64,47,69,39,60.0,1
41,75,54,25,56.666666666666664,1
74,61,43,94,59.333333333333336,0
46,56,36,23,46.0,1
60,47,59,29,55.333333333333336,1
57,68,93,70,72.66666666666667,1
42,78,85,57,68.33333333333333,1
81,73,63,20,72.33333333333333,0
93,83,42,27,72.66666666666667,0
78,63,25,82,55.333333333333336,1
80,65,85,52,76.66666666666667,0
88,47,40,34,58.333333333333336,1
50,67,54,50,57.0,1
78,88,48,40,71.33333333333333,0
63,38,26,22,42.333333333333336,1
99,80,72,85,83.66666666666667,0
85,64,56,54,68.33333333333333,0
58,34,42,60,44.666666666666664,1
43,43,27,78,37.666666666666664,1
65,59,95,35,73.0,0
77,33,67,75,59.0,1
81,68,29,64,59.333333333333336,1
71,93,98,78,87.33333333333333,0
78,54,43,69,58.333333333333336,0
84,57,66,31,69.0,0
85,95,72,31,84.0,0
75,51,58,52,61.333333333333336,0
79,60,86,68,75.0,0
76,52,85,40,71.0,0
72,77,25,79,58.0,1
75,49,40,71,54.666666666666664,1
42,67,92,73,67.0,1
48,84,93,58,75.0,1
47,97,55,68,66.33333333333333,1
72,30,22,83,41.333333333333336,1
98,36,97,45,77.0,1
45,86,61,90,64.0,1
80,41,64,26,61.666666666666664,1
78,34,63,91,58.333333333333336,1
43,79,52,81,58.0,1
52,71,79,43,67.33333333333333,1
88,41,89,59,72.66666666666667,1
99,47,96,95,80.66666666666667,1
41,95,45,66,60.333333333333336,1
99,46,40,27,61.666666666666664,1
44,97,21,73,54.0,1
83,91,66,28,80.0,0
66,70,49,22,61.666666666666664,0
71,63,46,73,60.0,0
60,99,90,40,83.0,0
47,74,39,67,53.333333333333336,1
77,87,69,66,77.66666666666667,0
47,80,42,87,56.333333333333336,1
89,63,32,82,61.333333333333336,1
42,73,23,35,46.0,1
93,44,33,93,56.666666666666664,1
83,99,39,24,73.66666666666667,1
97,79,32,30,69.33333333333333,1
42,61,22,48,41.666666666666664,1
61,96,97,98,84.66666666666667,0
45,32,66,89,47.666666666666664,1
41,80,22,67,47.666666666666664,1
62,96,20,34,59.333333333333336,1
83,77,43,53,67.66666666666667,0
41,46,54,79,47.0,1
77,36,33,81,48.666666666666664,1
56,42,86,21,61.333333333333336,1
74,95,32,99,67.0,1
73,33,66,38,57.333333333333336,1
62,39,69,68,56.666666666666664,1
69,46,97,97,70.66666666666667,1
91,81,45,47,72.33333333333333,0
47,35,22,67,34.666666666666664,1
61,98,70,56,76.33333333333333,0
83,38,59,93,60.0,1
97,50,87,68,78.0,0
75,53,55,67,61.0,0
44,33,70,92,49.0,1
52,53,20,48,41.666666666666664,1
68,88,52,79,69.33333333333333,0
70,32,26,48,42.666666666666664,1
86,97,71,77,84.66666666666667,0
96,69,30,67,65.0,1
94,77,46,42,72.33333333333333,0
55,83,33,46,57.0,1
81,64,99,26,81.33333333333333,0
69,85,65,68,73.0,0
96,69,95,73,86.66666666666667,0
94,97,29,87,73.33333333333333,1
55,75,43,97,57.666666666666664,1
51,42,80,61,57.666666666666664,1
56,56,37,93,49.666666666666664,1
55,35,28,78,39.333333333333336,1
51,46,36,63,44.333333333333336,1
47,65,77,45,63.0,1
59,31,32,42,40.666666666666664,1
42,81,69,92,64.0,1
55,95,25,27,58.333333333333336,1
69,81,70,72,73.33333333333333,0
84,72,55,33,70.33333333333333,0
62,51,90,90,67.66666666666667,0
67,84,44,26,65.0,0
90,96,30,28,72.0,1
79,89,63,22,77.0,0
93,87,33,97,71.0,1
44,41,48,36,44.333333333333336,1
59,98,93,63,83.33333333333333,1
79,68,69,65,72.0,0
95,42,24,77,53.666666666666664,1
83,70,91,47,81.33333333333333,0
40,86,88,33,71.33333333333333,1
96,82,76,28,84.66666666666667,0
69,41,45,45,51.666666666666664,1
60,42,25,21,42.333333333333336,1
59,86,35,94,60.0,1
45,69,79,53,64.33333333333333,1
61,74,31,38,55.333333333333336,1
57,64,94,58,71.66666666666667,1
47,32,22,32,33.666666666666664,1
78,34,82,24,64.66666666666667,1
71,40,83,69,64.66666666666667,1
72,85,81,42,79.33333333333333,0
92,39,25,48,52.0,1
55,63,38,91,52.0,1
51,96,37,45,61.333333333333336,1
77,60,99,98,78.66666666666667,0
91,95,62,76,82.66666666666667,0
73,99,92,20,88.0,0
53,70,22,47,48.333333333333336,1
75,92,91,81,86.0,0
72,61,57,66,63.333333333333336,0
62,49,87,97,66.0,1
89,86,95,78,90.0,0
84,79,63,50,75.33333333333333,0
41,54,99,89,64.66666666666667,1
80,41,82,68,67.66666666666667,1
60,68,61,24,63.0,0
41,46,83,50,56.666666666666664,1
66,74,73,56,71.0,0
96,40,97,98,77.66666666666667,1
48,99,96,34,81.0,1
40,52,90,71,60.666666666666664,1
50,99,95,88,81.33333333333333,1
42,67,56,30,55.0,1
91,31,23,62,48.333333333333336,1
62,66,21,89,49.666666666666664,1
65,78,63,42,68.66666666666667,0
43,81,86,59,70.0,1
57,62,87,82,68.66666666666667,1
94,51,95,21,80.0,0
45,34,93,98,57.333333333333336,1
74,47,81,92,67.33333333333333,1
61,67,20,66,49.333333333333336,1
82,66,36,49,61.333333333333336,1
54,93,35,35,60.666666666666664,1
61,39,28,78,42.666666666666664,1
99,71,72,66,80.66666666666667,0
76,77,92,49,81.66666666666667,0
91,73,78,28,80.66666666666667,0
81,45,28,84,51.333333333333336,1
51,83,31,78,55.0,1
86,64,60,83,70.0,0
88,57,34,27,59.666666666666664,1
81,31,85,71,65.66666666666667,1
77,42,94,37,71.0,1
57,70,30,77,52.333333333333336,1
84,88,27,68,66.33333333333333,1
74,98,74,51,82.0,0
69,82,25,67,58.666666666666664,1
63,74,72,64,69.66666666666667,0
81,49,39,73,56.333333333333336,1
69,53,58,65,60.0,0
53,90,91,50,78.0,1
45,87,53,56,61.666666666666664,1
42,56,76,35,58.0,1
55,55,38,65,49.333333333333336,1
46,36,90,65,57.333333333333336,1
91,71,50,97,70.66666666666667,0
53,76,59,80,62.666666666666664,1
48,82,33,65,54.333333333333336,1
54,88,56,70,66.0,1
60,67,63,81,63.333333333333336,0
74,98,28,54,66.66666666666667,1
41,82,77,61,66.66666666666667,1
66,44,39,64,49.666666666666664,1
41,55,69,87,55.0,1
74,77,39,94,63.333333333333336,1
57,48,55,66,53.333333333333336,1
53,38,46,98,45.666666666666664,1
59,93,91,49,81.0,1
57,83,51,43,63.666666666666664,1
49,80,20,85,49.666666666666664,1
64,68,36,62,56.0,1
41,33,28,53,34.0,1
64,32,64,42,53.333333333333336,1
93,93,85,80,90.33333333333333,0
72,58,51,56,60.333333333333336,0
75,40,64,32,59.666666666666664,1
70,87,28,90,61.666666666666664,1
53,56,49,26,52.666666666666664,1
40,50,57,61,49.0,1
85,68,79,57,77.33333333333333,0
55,75,20,71,50.0,1
93,95,24,63,70.66666666666667,1
85,65,82,83,77.33333333333333,0
91,94,55,32,80.0,0
42,92,84,47,72.66666666666667,1
74,64,97,20,78.33333333333333,0
80,60,92,62,77.33333333333333,0
45,57,43,61,48.333333333333336,1
64,30,23,69,39.0,1
52,54,97,79,67.66666666666667,1
92,72,87,20,83.66666666666667,0
73,96,44,70,71.0,0
47,92,93,35,77.33333333333333,1
60,80,26,58,55.333333333333336,1
73,31,32,34,45.333333333333336,1
43,93,87,52,74.33333333333333,1
64,98,62,72,74.66666666666667,0
54,38,76,36,56.0,1
43,31,55,25,43.0,1
84,63,33,50,60.0,1
99,89,91,88,93.0,0
51,90,46,59,62.333333333333336,1
71,60,56,49,62.333333333333336,0
71,39,90,88,66.66666666666667,1
67,65,95,95,75.66666666666667,0
52,78,44,26,58.0,1
70,99,86,32,85.0,0
53,78,23,23,51.333333333333336,1
59,32,98,69,63.0,1
57,34,93,22,61.333333333333336,1
68,90,35,31,64.33333333333333,1
99,55,38,84,64.0,1
45,34,48,46,42.333333333333336,1
71,44,70,69,61.666666666666664,1
68,45,37,96,50.0,1
82,30,77,36,63.0,1
41,45,63,91,49.666666666666664,1
99,66,35,51,66.66666666666667,1
62,32,84,70,59.333333333333336,1
58,81,21,36,53.333333333333336,1
70,76,75,53,73.66666666666667,0
90,42,98,54,76.66666666666667,1
44,84,47,43,58.333333333333336,1
58,50,84,73,64.0,1
73,95,24,37,64.0,1
49,83,41,69,57.666666666666664,1
64,56,32,65,50.666666666666664,1
41,67,84,67,64.0,1
50,87,35,52,57.333333333333336,1
89,91,83,46,87.66666666666667,0
70,75,51,20,65.33333333333333,0
95,40,99,78,78.0,1
54,37,70,29,53.666666666666664,1
48,93,98,44,79.66666666666667,1
62,50,77,76,63.0,0
58,92,65,85,71.66666666666667,1
48,93,71,34,70.66666666666667,1
74,49,82,47,68.33333333333333,1
60,37,95,32,64.0,1
48,87,79,33,71.33333333333333,1
67,75,84,85,75.33333333333333,0
85,60,74,53,73.0,0
90,38,76,44,68.0,1
46,44,90,73,60.0,1
55,55,92,98,67.33333333333333,1
55,39,45,31,46.333333333333336,1
99,58,31,28,62.666666666666664,1
72,65,90,50,75.66666666666667,0
43,66,65,97,58.0,1
43,52,66,72,53.666666666666664,1
78,70,98,62,82.0,0
79,57,57,57,64.33333333333333,0
56,77,40,61,57.666666666666664,1
76,67,33,91,58.666666666666664,1
78,60,21,67,53.0,1
99,43,91,86,77.66666666666667,1
91,58,89,85,79.33333333333333,0
68,80,52,35,66.66666666666667,0
91,78,25,35,64.66666666666667,1
75,72,56,50,67.66666666666667,0
99,34,33,77,55.333333333333336,1
77,71,56,47,68.0,0
78,36,27,23,47.0,1
89,71,96,29,85.33333333333333,0
76,65,32,70,57.666666666666664,1
91,56,59,37,68.66666666666667,0
74,87,77,66,79.33333333333333,0
46,75,37,51,52.666666666666664,1
66,95,76,49,79.0,0
67,54,57,55,59.333333333333336,0
61,56,51,28,56.0,0
53,30,85,55,56.0,1
46,71,96,48,71.0,1
76,81,44,35,67.0,0
61,54,77,40,64.0,0
44,83,94,83,73.66666666666667,1
94,96,52,85,80.66666666666667,0
41,35,85,78,53.666666666666664,1
66,87,49,47,67.33333333333333,0
60,99,53,74,70.66666666666667,0
93,82,88,50,87.66666666666667,0
77,95,67,52,79.66666666666667,0
54,87,59,79,66.66666666666667,1
60,31,70,60,53.666666666666664,1
49,51,99,65,66.33333333333333,1
62,66,32,68,53.333333333333336,1
97,49,50,84,65.33333333333333,1
95,53,58,61,68.66666666666667,0
78,94,82,42,84.66666666666667,0
44,94,67,46,68.33333333333333,1
40,30,67,51,45.666666666666664,1
52,32,80,22,54.666666666666664,1
60,75,31,79,55.333333333333336,1
65,84,97,95,82.0,0
89,93,75,98,85.66666666666667,0
84,74,37,36,65.0,1
60,55,46,51,53.666666666666664,0
92,94,47,26,77.66666666666667,0
57,53,99,90,69.66666666666667,1
76,64,71,88,70.33333333333333,0
84,53,35,77,57.333333333333336,1
71,57,96,59,74.66666666666667,0
75,45,77,67,65.66666666666667,1
56,88,28,70,57.333333333333336,1
74,83,45,76,67.33333333333333,0
88,45,47,90,60.0,1
99,44,96,56,79.66666666666667,1
50,40,55,94,48.333333333333336,1
60,94,28,93,60.666666666666664,1
91,97,66,74,84.66666666666667,0
94,72,97,60,87.66666666666667,0
92,98,70,39,86.66666666666667,0
65,42,95,52,67.33333333333333,1
43,39,76,59,52.666666666666664,1
73,70,51,53,64.66666666666667,0
91,79,86,81,85.33333333333333,0
87,88,76,38,83.66666666666667,0
99,68,73,62,80.0,0
57,32,35,88,41.333333333333336,1
79,36,81,82,65.33333333333333,1
74,78,75,29,75.66666666666667,0
80,55,42,32,59.0,0
68,62,36,24,55.333333333333336,1
91,77,99,77,89.0,0
68,31,57,78,52.0,1
77,61,91,95,76.33333333333333,0
81,33,49,78,54.333333333333336,1
60,49,77,96,62.0,1
81,65,97,34,81.0,0
52,61,41,96,51.333333333333336,1
88,57,36,20,60.333333333333336,1
80,30,34,57,48.0,1
56,89,67,72,70.66666666666667,1
95,85,51,71,77.0,0
48,64,96,20,69.33333333333333,1
80,59,59,30,66.0,0
40,83,76,77,66.33333333333333,1
41,65,77,59,61.0,1
99,84,35,79,72.66666666666667,1
87,87,47,63,73.66666666666667,0
68,94,20,25,60.666666666666664,1
72,98,60,47,76.66666666666667,0
49,80,67,50,65.33333333333333,1
89,51,50,27,63.333333333333336,0
97,82,55,24,78.0,0
99,65,52,73,72.0,0
79,97,52,36,76.0,0
60,65,42,57,55.666666666666664,0
67,81,79,28,75.66666666666667,0
50,82,98,93,76.66666666666667,1
94,79,49,97,74.0,0
73,70,64,33,69.0,0
47,47,99,45,64.33333333333333,1
98,51,58,81,69.0,0
61,95,64,44,73.33333333333333,0
47,50,97,99,64.66666666666667,1
88,73,31,55,64.0,1
54,76,51,99,60.333333333333336,1
56,68,75,52,66.33333333333333,1
99,58,43,22,66.66666666666667,0
